Mean Score,Parmeters
0.630867559653523,"{'regressor': RandomForestRegressor(), 'regressor__bootstrap': True, 'regressor__criterion': 'friedman_mse', 'regressor__max_depth': 5, 'regressor__n_estimators': 100}"
0.6306837744837255,"{'regressor': <catboost.core.CatBoostRegressor object at 0x000001F4B4AE2850>, 'regressor__depth': 3, 'regressor__learning_rate': 0.1, 'regressor__n_estimators': 100}"
0.6306605084924457,"{'regressor': AdaBoostRegressor(), 'regressor__estimator': RandomForestRegressor(), 'regressor__learning_rate': 0.01, 'regressor__n_estimators': 50}"
0.629049300148053,"{'regressor': RandomForestRegressor(), 'regressor__bootstrap': True, 'regressor__criterion': 'squared_error', 'regressor__max_depth': 5, 'regressor__n_estimators': 50}"
0.6274291260029987,"{'regressor': RandomForestRegressor(), 'regressor__bootstrap': True, 'regressor__criterion': 'squared_error', 'regressor__max_depth': 5, 'regressor__n_estimators': 200}"
0.6266507980699384,"{'regressor': <catboost.core.CatBoostRegressor object at 0x000001F4B4AE2850>, 'regressor__depth': 5, 'regressor__learning_rate': 0.1, 'regressor__n_estimators': 100}"
0.6251986574304522,"{'regressor': RandomForestRegressor(), 'regressor__bootstrap': True, 'regressor__criterion': 'squared_error', 'regressor__max_depth': 5, 'regressor__n_estimators': 100}"
0.6222789838367482,"{'regressor': RandomForestRegressor(), 'regressor__bootstrap': True, 'regressor__criterion': 'friedman_mse', 'regressor__max_depth': 5, 'regressor__n_estimators': 50}"
0.6217429544684201,"{'regressor': RandomForestRegressor(), 'regressor__bootstrap': True, 'regressor__criterion': 'squared_error', 'regressor__max_depth': 10, 'regressor__n_estimators': 100}"
0.6199841939009556,"{'regressor': XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=None, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=None, n_jobs=None,
             num_parallel_tree=None, random_state=None, ...), 'regressor__learning_rate': 0.1, 'regressor__max_depth': 3, 'regressor__n_estimators': 50}"
0.6192026505054522,"{'regressor': RandomForestRegressor(), 'regressor__bootstrap': True, 'regressor__criterion': 'squared_error', 'regressor__max_depth': 10, 'regressor__n_estimators': 200}"
0.6186620288026653,"{'regressor': AdaBoostRegressor(), 'regressor__estimator': RandomForestRegressor(), 'regressor__learning_rate': 0.01, 'regressor__n_estimators': 100}"
0.61824819461257,"{'regressor': RandomForestRegressor(), 'regressor__bootstrap': True, 'regressor__criterion': 'friedman_mse', 'regressor__max_depth': 5, 'regressor__n_estimators': 200}"
0.616546784668649,"{'regressor': RandomForestRegressor(), 'regressor__bootstrap': True, 'regressor__criterion': 'friedman_mse', 'regressor__max_depth': 10, 'regressor__n_estimators': 100}"
0.6164289989888743,"{'regressor': RandomForestRegressor(), 'regressor__bootstrap': True, 'regressor__criterion': 'absolute_error', 'regressor__max_depth': 5, 'regressor__n_estimators': 200}"
0.6157023766136166,"{'regressor': RandomForestRegressor(), 'regressor__bootstrap': True, 'regressor__criterion': 'squared_error', 'regressor__max_depth': 10, 'regressor__n_estimators': 50}"
0.6142477842853735,"{'regressor': RandomForestRegressor(), 'regressor__bootstrap': True, 'regressor__criterion': 'friedman_mse', 'regressor__max_depth': 10, 'regressor__n_estimators': 200}"
0.6128121310547465,"{'regressor': RandomForestRegressor(), 'regressor__bootstrap': True, 'regressor__criterion': 'absolute_error', 'regressor__max_depth': 5, 'regressor__n_estimators': 50}"
0.6106474105960241,"{'regressor': <catboost.core.CatBoostRegressor object at 0x000001F4B4AE2850>, 'regressor__depth': 5, 'regressor__learning_rate': 0.1, 'regressor__n_estimators': 200}"
0.6099381993150798,"{'regressor': AdaBoostRegressor(), 'regressor__estimator': RandomForestRegressor(), 'regressor__learning_rate': 0.01, 'regressor__n_estimators': 200}"
0.6072562958976447,"{'regressor': RandomForestRegressor(), 'regressor__bootstrap': True, 'regressor__criterion': 'friedman_mse', 'regressor__max_depth': 10, 'regressor__n_estimators': 50}"
0.600968438051748,"{'regressor': <catboost.core.CatBoostRegressor object at 0x000001F4B4AE2850>, 'regressor__depth': 10, 'regressor__learning_rate': 0.1, 'regressor__n_estimators': 100}"
0.5974560177901648,"{'regressor': <catboost.core.CatBoostRegressor object at 0x000001F4B4AE2850>, 'regressor__depth': 10, 'regressor__learning_rate': 0.1, 'regressor__n_estimators': 200}"
0.5956621468436782,"{'regressor': AdaBoostRegressor(), 'regressor__estimator': RandomForestRegressor(), 'regressor__learning_rate': 0.1, 'regressor__n_estimators': 200}"
0.5953646403675003,"{'regressor': XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=None, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=None, n_jobs=None,
             num_parallel_tree=None, random_state=None, ...), 'regressor__learning_rate': 0.1, 'regressor__max_depth': 3, 'regressor__n_estimators': 100}"
0.590598374621224,"{'regressor': AdaBoostRegressor(), 'regressor__estimator': DecisionTreeRegressor(), 'regressor__learning_rate': 0.001, 'regressor__n_estimators': 100}"
0.5892714672453196,"{'regressor': <catboost.core.CatBoostRegressor object at 0x000001F4B4AE2850>, 'regressor__depth': 3, 'regressor__learning_rate': 0.1, 'regressor__n_estimators': 200}"
0.5881944159012569,"{'regressor': <catboost.core.CatBoostRegressor object at 0x000001F4B4AE2850>, 'regressor__depth': 10, 'regressor__learning_rate': 0.1, 'regressor__n_estimators': 50}"
0.587956075914836,"{'regressor': AdaBoostRegressor(), 'regressor__estimator': RandomForestRegressor(), 'regressor__learning_rate': 0.1, 'regressor__n_estimators': 50}"
0.5850785074613251,"{'regressor': RandomForestRegressor(), 'regressor__bootstrap': True, 'regressor__criterion': 'absolute_error', 'regressor__max_depth': 3, 'regressor__n_estimators': 100}"
0.5835307346997342,"{'regressor': <catboost.core.CatBoostRegressor object at 0x000001F4B4AE2850>, 'regressor__depth': 3, 'regressor__learning_rate': 0.01, 'regressor__n_estimators': 200}"
0.5831699040139187,"{'regressor': XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=None, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=None, n_jobs=None,
             num_parallel_tree=None, random_state=None, ...), 'regressor__learning_rate': 0.01, 'regressor__max_depth': 5, 'regressor__n_estimators': 200}"
0.5819152925883913,"{'regressor': RandomForestRegressor(), 'regressor__bootstrap': True, 'regressor__criterion': 'absolute_error', 'regressor__max_depth': 3, 'regressor__n_estimators': 200}"
0.5806808432286321,"{'regressor': AdaBoostRegressor(), 'regressor__estimator': RandomForestRegressor(), 'regressor__learning_rate': 0.1, 'regressor__n_estimators': 100}"
0.5769695171644886,"{'regressor': RandomForestRegressor(), 'regressor__bootstrap': True, 'regressor__criterion': 'absolute_error', 'regressor__max_depth': 3, 'regressor__n_estimators': 50}"
0.5760998753021574,"{'regressor': <catboost.core.CatBoostRegressor object at 0x000001F4B4AE2850>, 'regressor__depth': 5, 'regressor__learning_rate': 0.01, 'regressor__n_estimators': 200}"
0.5712858708377763,"{'regressor': AdaBoostRegressor(), 'regressor__estimator': DecisionTreeRegressor(), 'regressor__learning_rate': 0.001, 'regressor__n_estimators': 200}"
0.5712289058997259,"{'regressor': XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=None, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=None, n_jobs=None,
             num_parallel_tree=None, random_state=None, ...), 'regressor__learning_rate': 0.1, 'regressor__max_depth': 3, 'regressor__n_estimators': 200}"
0.5671761983138961,"{'regressor': XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=None, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=None, n_jobs=None,
             num_parallel_tree=None, random_state=None, ...), 'regressor__learning_rate': 0.1, 'regressor__max_depth': 5, 'regressor__n_estimators': 50}"
0.5667789012804955,"{'regressor': DecisionTreeRegressor(), 'regressor__max_depth': 3}"
0.5632513115766108,"{'regressor': AdaBoostRegressor(), 'regressor__estimator': DecisionTreeRegressor(), 'regressor__learning_rate': 0.001, 'regressor__n_estimators': 50}"
0.5537857680140703,"{'regressor': AdaBoostRegressor(), 'regressor__estimator': DecisionTreeRegressor(), 'regressor__learning_rate': 0.01, 'regressor__n_estimators': 50}"
0.5532269792969275,"{'regressor': XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=None, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=None, n_jobs=None,
             num_parallel_tree=None, random_state=None, ...), 'regressor__learning_rate': 0.01, 'regressor__max_depth': 3, 'regressor__n_estimators': 100}"
0.550212293382663,"{'regressor': XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=None, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=None, n_jobs=None,
             num_parallel_tree=None, random_state=None, ...), 'regressor__learning_rate': 0.1, 'regressor__max_depth': 5, 'regressor__n_estimators': 100}"
0.5426752003025207,"{'regressor': XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=None, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=None, n_jobs=None,
             num_parallel_tree=None, random_state=None, ...), 'regressor__learning_rate': 0.1, 'regressor__max_depth': 5, 'regressor__n_estimators': 200}"
0.5372575808816101,"{'regressor': XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=None, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=None, n_jobs=None,
             num_parallel_tree=None, random_state=None, ...), 'regressor__learning_rate': 0.01, 'regressor__max_depth': 10, 'regressor__n_estimators': 200}"
0.5231172860662734,"{'regressor': AdaBoostRegressor(), 'regressor__estimator': DecisionTreeRegressor(), 'regressor__learning_rate': 0.01, 'regressor__n_estimators': 100}"
0.5223343545382008,"{'regressor': XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=None, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=None, n_jobs=None,
             num_parallel_tree=None, random_state=None, ...), 'regressor__learning_rate': 0.01, 'regressor__max_depth': 5, 'regressor__n_estimators': 100}"
0.5104894570378893,"{'regressor': AdaBoostRegressor(), 'regressor__estimator': DecisionTreeRegressor(), 'regressor__learning_rate': 0.1, 'regressor__n_estimators': 200}"
0.5071265966323828,"{'regressor': XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=None, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=None, n_jobs=None,
             num_parallel_tree=None, random_state=None, ...), 'regressor__learning_rate': 0.1, 'regressor__max_depth': 10, 'regressor__n_estimators': 50}"
0.5041367984895512,"{'regressor': XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=None, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=None, n_jobs=None,
             num_parallel_tree=None, random_state=None, ...), 'regressor__learning_rate': 0.1, 'regressor__max_depth': 10, 'regressor__n_estimators': 100}"
0.5038411262006733,"{'regressor': XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=None, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=None, n_jobs=None,
             num_parallel_tree=None, random_state=None, ...), 'regressor__learning_rate': 0.1, 'regressor__max_depth': 10, 'regressor__n_estimators': 200}"
0.4985724761728769,"{'regressor': AdaBoostRegressor(), 'regressor__estimator': DecisionTreeRegressor(), 'regressor__learning_rate': 0.01, 'regressor__n_estimators': 200}"
0.49838603522011926,"{'regressor': XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=None, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=None, n_jobs=None,
             num_parallel_tree=None, random_state=None, ...), 'regressor__learning_rate': 0.01, 'regressor__max_depth': 10, 'regressor__n_estimators': 100}"
0.4976632995833949,"{'regressor': <catboost.core.CatBoostRegressor object at 0x000001F4B4AE2850>, 'regressor__depth': 10, 'regressor__learning_rate': 0.01, 'regressor__n_estimators': 200}"
0.4928357743144224,"{'regressor': AdaBoostRegressor(), 'regressor__estimator': DecisionTreeRegressor(), 'regressor__learning_rate': 0.1, 'regressor__n_estimators': 50}"
0.4559039858918723,"{'regressor': <catboost.core.CatBoostRegressor object at 0x000001F4B4AE2850>, 'regressor__depth': 3, 'regressor__learning_rate': 0.01, 'regressor__n_estimators': 100}"
0.4490011952757639,"{'regressor': AdaBoostRegressor(), 'regressor__estimator': DecisionTreeRegressor(), 'regressor__learning_rate': 0.1, 'regressor__n_estimators': 100}"
0.44477331484013616,"{'regressor': <catboost.core.CatBoostRegressor object at 0x000001F4B4AE2850>, 'regressor__depth': 5, 'regressor__learning_rate': 0.01, 'regressor__n_estimators': 100}"
0.4295762371204314,"{'regressor': DecisionTreeRegressor(), 'regressor__max_depth': 5}"
0.39416152234495494,"{'regressor': XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=None, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=None, n_jobs=None,
             num_parallel_tree=None, random_state=None, ...), 'regressor__learning_rate': 0.01, 'regressor__max_depth': 3, 'regressor__n_estimators': 50}"
0.378843623494245,"{'regressor': XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=None, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=None, n_jobs=None,
             num_parallel_tree=None, random_state=None, ...), 'regressor__learning_rate': 0.01, 'regressor__max_depth': 5, 'regressor__n_estimators': 50}"
0.3758319740199624,"{'regressor': XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=None, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=None, n_jobs=None,
             num_parallel_tree=None, random_state=None, ...), 'regressor__learning_rate': 0.01, 'regressor__max_depth': 10, 'regressor__n_estimators': 50}"
0.3614761048776985,"{'regressor': <catboost.core.CatBoostRegressor object at 0x000001F4B4AE2850>, 'regressor__depth': 10, 'regressor__learning_rate': 0.01, 'regressor__n_estimators': 100}"
0.3437074335351112,"{'regressor': DecisionTreeRegressor(), 'regressor__max_depth': 10}"
0.29818529965147167,"{'regressor': <catboost.core.CatBoostRegressor object at 0x000001F4B4AE2850>, 'regressor__depth': 3, 'regressor__learning_rate': 0.01, 'regressor__n_estimators': 50}"
0.2848411090260866,"{'regressor': <catboost.core.CatBoostRegressor object at 0x000001F4B4AE2850>, 'regressor__depth': 5, 'regressor__learning_rate': 0.01, 'regressor__n_estimators': 50}"
0.2413388849664074,"{'regressor': SVR(), 'regressor__C': 10, 'regressor__gamma': 'auto', 'regressor__kernel': 'rbf'}"
0.2225507482046758,"{'regressor': <catboost.core.CatBoostRegressor object at 0x000001F4B4AE2850>, 'regressor__depth': 10, 'regressor__learning_rate': 0.01, 'regressor__n_estimators': 50}"
0.22034224690796714,"{'regressor': SVR(), 'regressor__C': 10, 'regressor__gamma': 'scale', 'regressor__kernel': 'rbf'}"
0.18796689048401083,"{'regressor': XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=None, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=None, n_jobs=None,
             num_parallel_tree=None, random_state=None, ...), 'regressor__learning_rate': 0.001, 'regressor__max_depth': 3, 'regressor__n_estimators': 200}"
0.18664279232719747,"{'regressor': XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=None, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=None, n_jobs=None,
             num_parallel_tree=None, random_state=None, ...), 'regressor__learning_rate': 0.001, 'regressor__max_depth': 5, 'regressor__n_estimators': 200}"
0.18592578179418734,"{'regressor': XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=None, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=None, n_jobs=None,
             num_parallel_tree=None, random_state=None, ...), 'regressor__learning_rate': 0.001, 'regressor__max_depth': 10, 'regressor__n_estimators': 200}"
0.14295136339475972,"{'regressor': SVR(), 'regressor__C': 1, 'regressor__gamma': 'scale', 'regressor__kernel': 'rbf'}"
0.1277642266719195,"{'regressor': <catboost.core.CatBoostRegressor object at 0x000001F4B4AE2850>, 'regressor__depth': 3, 'regressor__learning_rate': 0.001, 'regressor__n_estimators': 200}"
0.12174614721646526,"{'regressor': <catboost.core.CatBoostRegressor object at 0x000001F4B4AE2850>, 'regressor__depth': 5, 'regressor__learning_rate': 0.001, 'regressor__n_estimators': 200}"
0.09640033390611097,"{'regressor': SVR(), 'regressor__C': 1, 'regressor__gamma': 'auto', 'regressor__kernel': 'rbf'}"
0.09047838155556927,"{'regressor': XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=None, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=None, n_jobs=None,
             num_parallel_tree=None, random_state=None, ...), 'regressor__learning_rate': 0.001, 'regressor__max_depth': 5, 'regressor__n_estimators': 100}"
